,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
343,0.37500003,0.42613637,0.58064526,0.43651578,0.60188866,0.6074608,0.57695955,0.104470015,0.31799063,0.09478474,0.2483966,0.12696499,0.0061676633,0.0,0.0,0.0,0.0,0.0,0.41748047,0.98085666,1.0,0.6772597
344,0.20833333,0.625,0.68817204,0.58081377,0.78470325,0.48074418,0.5665918,0.5352054,0.50376904,0.59725374,0.9010486,0.76823646,0.65144867,0.050448474,0.32059574,0.015602887,0.17403369,0.28601074,0.6990051,0.21137899,0.009291887,0.9251394
345,0.5,0.7670455,0.78494626,0.5006834,0.37659502,0.6258115,0.75730306,0.15601942,0.26741663,0.45302358,0.7644461,0.51774,0.50399876,0.00032277362,0.04222148,0.0059918133,0.0,0.6429901,0.83169556,0.23735353,0.509479,0.75349116
346,0.6666667,0.35227275,0.5161291,0.46604797,0.8657949,0.54235584,0.47804874,0.031336308,0.50240266,0.7811032,0.43947726,0.31536442,0.53711516,0.0001229166,0.00029752628,0.0,0.0,0.8575134,0.8834839,0.20554194,0.11782193,0.8147807
347,0.5,0.721591,0.70430106,0.6852058,0.698555,0.5633308,0.6817848,0.2321522,0.198832,0.3649867,0.7976503,0.795278,0.466192,0.0,0.011338992,0.0,0.002946858,0.6429901,0.83169556,0.23735353,0.509479,0.2474606
348,0.125,0.659091,0.64516133,0.42019132,0.8691921,0.5184687,0.43587762,0.17237294,0.42526588,0.0,0.032884922,0.06130238,0.011147249,0.0,0.0,0.0,0.0,1.0,0.63430786,0.16675916,0.47961497,0.1651671
349,0.6666667,0.596591,0.6666667,0.67389715,0.70534635,0.4915945,0.69112605,0.05548139,0.26416254,0.36180252,0.4549465,0.56156915,0.46051466,0.0,0.0,0.0,0.0,0.8575134,0.8834839,0.20554194,0.11782193,0.5177314
350,0.7916667,0.7386365,0.5430108,0.65324605,0.9862592,0.39661247,0.46854466,1.0558357,0.53085935,0.63108164,0.32506523,0.19552922,0.00092491315,0.018309165,0.01741297,0.0,0.0,0.8575134,0.5760498,0.67103744,0.91168773,0.7820127
351,0.75,0.7954546,0.67741936,0.3531637,0.747087,0.7528377,0.8308212,0.18763933,0.260986,0.25562894,0.12985896,0.0035302804,0.0089172805,0.0,0.0,0.0,0.0,0.6429901,0.36245728,0.31366685,0.32862177,0.50044084
352,0.25000003,0.68181825,0.8548388,0.5390583,0.6605561,0.5748201,0.7533893,0.10887161,0.6118637,0.3659957,0.43105873,0.2619872,0.061061773,0.0,0.0,0.0,0.0,0.6429901,0.03881836,0.0,0.0,0.20538878
353,0.041666668,0.5,0.27956986,0.19527873,0.30757022,0.56462055,0.4447791,0.20639625,0.3415229,0.24887596,0.13466273,0.045659803,0.15830828,0.0,0.0,0.0,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.91072536
354,0.5416667,0.35227275,0.5107526,0.4905673,0.62567043,0.5737441,0.5586198,0.28554288,0.15971804,0.48653403,0.22972105,0.18689841,0.29972872,0.0042771534,0.0,0.0,0.0,0.21450806,0.32687378,0.093006276,0.10226981,0.37811446
355,0.9583333,0.58522725,0.6935485,0.47897467,0.90843797,0.5681264,0.70925933,0.2516338,0.32805505,0.6152566,0.3564135,0.17006396,0.04359269,0.118088715,0.0,0.0,0.0,0.35751343,0.2685852,0.024632312,0.024371518,0.6613462
356,0.5833333,0.8125,0.8172043,0.42579833,0.5000763,0.7684477,0.8635097,0.18925291,0.20997556,0.071447626,0.097122654,0.08275625,0.049476046,0.0,0.0,0.0,0.0,0.50053406,0.3592224,0.088397466,0.1489655,0.5025637
357,0.4166667,0.77840924,0.7526882,0.22832704,0.5196756,0.9431464,0.8440749,0.1518723,0.32485476,0.04831866,0.020560881,0.08902071,0.06760174,0.0,0.0,0.0,0.0,0.4290161,0.8381653,0.08166429,0.10331319,0.59976673
358,0.9166667,0.46022737,0.7473119,0.36934325,0.72417736,0.76663405,0.7267898,0.14715189,0.42948583,0.2695475,0.2741984,0.3827036,0.31042528,0.0,0.0,0.29279613,0.0,0.4290161,0.21035767,0.01609081,0.011201449,0.73945
359,0.125,0.66477287,0.76881725,0.4998816,0.98427606,0.6869953,0.586407,0.20981133,0.5334792,0.4013942,0.21666114,0.20616643,0.1277449,0.0072495667,0.0,0.013263959,0.0007861532,1.0,0.63430786,0.16675916,0.47961497,0.6078744
360,0.041666668,0.38068187,0.55376345,0.28427365,0.94190526,0.5979597,0.53048676,0.09069282,0.3388655,0.8246185,0.5574441,0.11945593,0.46338448,0.03014634,0.010906397,0.0064772973,0.00045857756,0.7859955,0.6666565,0.16199034,0.08181586,0.76187134
361,0.9583333,0.47727275,0.59677416,0.37307093,0.7810309,0.6505993,0.5682042,0.19607812,0.37211418,0.75595057,0.15530828,0.18782873,0.18546179,0.22954893,0.0008060202,0.0,0.0,0.35751343,0.2685852,0.024632312,0.024371518,0.90351915
362,0.125,0.38068187,0.7365592,0.6566458,0.9834795,0.5016336,0.5505449,0.45182663,0.4146877,0.71430624,0.4468718,0.05703472,0.16629106,0.1932375,0.00737746,0.0,0.0,1.0,0.63430786,0.16675916,0.47961497,0.75389624
363,0.4166667,0.46022737,0.655914,0.7421857,0.7875829,0.29380673,0.40477723,0.26953137,0.38827848,0.7851791,0.8528304,0.6739274,0.46017742,0.011028479,0.28093833,0.12146896,0.025383655,0.4290161,0.8381653,0.08166429,0.10331319,0.8293135
364,1.0000001,0.6136364,0.5752688,0.50637543,0.86505365,0.59811527,0.65985066,0.25877205,0.24692583,0.011554957,0.11096095,0.70175767,0.8413642,0.0,0.0,0.004023613,0.5484743,0.35751343,0.46600342,0.03607831,0.034017757,0.89261365
365,1.0000001,0.5,0.60752696,0.31592372,0.70451736,0.7150373,0.6280492,0.21873236,0.21348561,0.7461725,0.16311808,0.19804509,0.16428411,0.17429923,0.0033965078,0.0,0.0,0.35751343,0.46600342,0.03607831,0.034017757,0.90645814
366,0.041666668,0.24431813,0.46236557,0.52203035,0.9160416,0.48286265,0.45071834,0.16277468,0.31060523,0.44878694,0.2603122,0.10837402,0.056305494,2.6791506e-06,0.007433308,0.0008983605,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.2848735
367,0.041666668,0.46022737,0.31182796,0.25984594,0.45100665,0.40028912,0.30283278,0.08965805,0.28885043,0.08342065,0.33431256,0.40004766,0.5233269,0.0,0.0,0.0,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.17444253
368,0.6666667,0.6079546,0.7365592,0.41737196,0.8331952,0.6806151,0.7611583,0.22874522,0.66400325,0.27110517,0.15751033,0.33891937,0.089332476,0.00027142809,0.0,0.0,0.0,0.8575134,0.8834839,0.20554194,0.11782193,0.72743607
369,0.5,0.57386374,0.7096774,0.63316846,0.8606529,0.5405845,0.65423864,0.053692922,0.27536035,0.6463395,0.42605844,0.4305549,0.37231162,0.012225743,0.00075801555,0.00015497852,0.024565518,0.6429901,0.83169556,0.23735353,0.509479,0.6051898
370,0.041666668,0.6931819,0.3978495,0.19970074,0.6887021,0.7154562,0.5542976,0.15316948,0.3591385,0.2582307,0.26328477,0.06727168,0.09319345,0.0,0.0,0.0,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.36799622
371,0.16666667,0.31818187,0.6989247,0.46774897,0.8716421,0.6256036,0.63235646,0.2835073,0.5608102,0.49590036,0.21776617,0.32377896,0.2227812,0.0,0.0,0.0,0.0,0.50053406,1.0,0.11335982,0.08012285,0.806792
372,1.0000001,0.5625,0.5752688,0.22896534,0.54108095,0.68897325,0.50605005,0.19673914,0.1468248,0.027172726,0.06553879,0.06417961,0.0975802,0.0,0.0,0.0,0.0,0.35751343,0.46600342,0.03607831,0.034017757,0.91715527
373,0.875,0.43750012,0.639785,0.70876205,0.8746414,0.43492502,0.60841066,0.2559413,0.33462888,0.4534523,0.9093442,0.6635173,0.89985883,0.0,0.0041452907,0.01703174,0.4437601,0.28601074,0.84140015,0.0479924,0.0068311132,0.9125979
374,0.33333334,0.880682,0.79569894,0.4193764,0.6937673,0.75852734,0.772057,0.14007428,0.569902,0.08069337,0.012942598,0.09478728,0.06333186,0.0,0.00045110707,0.0,0.0,0.21450806,0.0,0.19283971,0.061814673,0.5732553
375,0.5416667,0.26136363,0.4784947,0.24514231,0.44671178,0.67087156,0.5173537,0.180202,0.12134869,0.41737184,0.24362388,0.26034385,0.13492365,0.0,0.0,4.595229e-05,0.0,0.21450806,0.32687378,0.093006276,0.10226981,0.90808344
376,0.5,0.49431825,0.5752688,0.30451342,0.8102534,0.7146353,0.5801349,0.19962278,0.3676713,0.77586037,0.16475852,0.24163921,0.1392974,0.10860928,0.0,0.0,0.0,0.6429901,0.83169556,0.23735353,0.509479,0.9097736
377,0.7916667,0.44886363,0.6182795,0.36208674,0.76755047,0.40699857,0.37690657,0.30260265,0.4168917,0.09785192,0.07255023,0.088673346,0.11201656,0.0,0.0,0.0,0.0,0.8575134,0.5760498,0.67103744,0.91168773,0.13553452
378,0.25000003,0.40340912,0.6989247,0.51297927,0.87017274,0.44873887,0.53844064,0.20029724,0.6056339,0.21560557,0.15686956,0.035348497,0.16647501,0.0,0.0,0.0,0.0,0.6429901,0.03881836,0.0,0.0,0.090503454
379,0.9166667,0.659091,0.5161291,0.33412907,0.1631831,0.52867144,0.5433251,0.11356461,0.36785942,0.29118168,0.29398003,0.39679593,0.5420332,0.0,0.0,0.0,5.2440428e-05,0.4290161,0.21035767,0.01609081,0.011201449,0.8902743
380,0.5416667,0.39772725,0.623656,0.3730496,0.5265715,0.6021647,0.57472724,0.10139492,0.11527142,0.7868407,0.44630507,0.44952166,0.5320002,0.00030464603,5.4809665e-05,0.0,0.0,0.21450806,0.32687378,0.093006276,0.10226981,0.8060005
381,0.9166667,0.5795455,0.66129035,0.4888505,0.81548715,0.4495527,0.6339188,0.16566256,0.35014743,0.48341894,0.6922214,0.21056223,0.019707436,0.0002719205,0.011930066,0.0009284049,0.0,0.4290161,0.21035767,0.01609081,0.011201449,0.7153764
382,0.8333333,0.6306819,0.7096774,0.41113314,0.45213425,0.5622882,0.66288203,0.23801765,0.11089629,0.082318895,0.35864386,0.4942966,0.7064252,0.0,0.0,0.0,0.0,0.50053406,0.6925354,0.06965219,0.09323385,0.4593327
383,0.37500003,0.61931825,0.639785,0.39488444,0.70492125,0.65489024,0.6868214,0.14381441,0.40503207,0.24361508,0.28649396,0.21809652,0.20435451,0.013518021,0.0020150992,0.0,0.0,0.0,0.41748047,0.98085666,1.0,0.6623318
384,0.041666668,0.48295462,0.5161291,0.74036956,0.8301711,0.48597258,0.6814117,0.41178447,0.22173156,0.6669902,0.7957399,0.6953294,0.54659957,0.00030448553,0.019877436,0.0010402219,0.0013350743,0.7859955,0.6666565,0.16199034,0.08181586,0.89579225
385,1.0000001,0.29545462,0.47311836,0.2131252,0.80568075,0.55007964,0.48399085,0.25803074,0.17750189,0.36062303,0.23492597,0.0016596755,0.012019694,0.009943865,0.0,0.0,0.0,0.35751343,0.46600342,0.03607831,0.034017757,0.16683269
386,0.7083333,0.40340912,0.6666667,0.50930345,0.92031026,0.61329406,0.6645791,0.29672116,0.4738022,0.54430306,0.27045804,0.084879726,0.0536575,0.10429957,0.0,0.0,0.0,0.14300537,0.6407776,0.22041255,0.22300531,0.69367766
387,0.7083333,0.5625,0.66129035,0.25195834,0.52874017,0.68233854,0.5000954,0.120474964,0.50318116,0.28215754,0.08766441,0.05934741,0.08326286,0.0,0.0,0.0,0.0,0.14300537,0.6407776,0.22041255,0.22300531,0.8979144
388,0.875,0.76136374,0.79569894,0.47088477,0.7726598,0.6398007,0.8053823,0.22518992,0.37353197,0.33213592,0.376163,0.14450218,0.02444192,0.0,0.0,0.0,0.0,0.28601074,0.84140015,0.0479924,0.0068311132,0.6630993
389,0.125,0.63636374,0.75806457,0.47504166,0.95089006,0.6336511,0.59363705,0.24311134,0.4256124,0.23025672,0.36495057,0.47006613,0.5946123,0.0,0.0,0.0084256055,0.016174866,1.0,0.63430786,0.16675916,0.47961497,0.6798043
390,0.7083333,0.8409091,0.7473119,0.10089329,0.85611916,0.77669007,0.6821292,0.258846,0.71875554,0.67455107,0.08576565,0.047142703,0.05918637,0.02476777,0.0,0.0,0.0,0.14300537,0.6407776,0.22041255,0.22300531,0.88043046
391,0.5,0.6306819,0.655914,0.39131072,0.62196875,0.59716946,0.6073317,0.1917068,0.17271382,0.28633025,0.4981125,0.3619472,0.2855097,0.0,0.00078197656,0.0,0.0,0.6429901,0.83169556,0.23735353,0.509479,0.8418541
392,0.33333334,0.72727275,0.5860216,0.7136433,0.8900242,0.40236264,0.5458067,0.2431508,0.2674846,0.116759315,0.3836359,0.57835877,0.4731347,0.0,0.0,0.0,0.0,0.21450806,0.0,0.19283971,0.061814673,0.875478
393,0.20833333,0.66477287,0.67741936,0.38659343,0.68967414,0.55100626,0.52816325,0.25397703,0.28381568,0.12354859,0.22009322,0.32155278,0.14409207,0.0,0.0,0.0,0.0,0.28601074,0.6990051,0.21137899,0.009291887,0.84225035
394,0.7916667,0.47159088,0.6827957,0.8582015,0.9382298,0.3595608,0.55731946,0.16474304,0.23457506,0.7947815,0.62383074,0.8014202,0.6939986,0.0011805757,0.06071099,0.00054261275,0.0,0.8575134,0.5760498,0.67103744,0.91168773,0.7579293
395,0.125,0.7386365,0.82258075,0.763903,0.9222839,0.49942237,0.61535054,0.059376404,0.2601192,0.90227157,0.84048814,0.60612464,0.07797951,0.123702206,0.23301473,0.024150044,0.0,1.0,0.63430786,0.16675916,0.47961497,0.25438452
396,0.08333333,0.43181825,0.56989247,0.31525978,0.32859588,0.4516284,0.23699528,0.33827424,0.11827765,0.118838035,0.2130303,0.25010446,0.5477816,0.0,0.0,0.0,0.0012466728,0.6429901,0.75079346,0.104702316,0.032994077,0.82837725
397,0.041666668,0.8409091,0.7096774,0.27732882,0.7114055,0.85241216,0.86354357,0.14751345,0.37845904,0.1693082,0.1437883,0.0028016015,4.3727745e-05,0.0,0.0,0.0,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.46457195
398,0.5833333,0.6477274,0.6935485,0.44358554,0.54397106,0.6998381,0.8124003,0.2525328,0.1640065,0.09103287,0.024812348,0.024357898,0.23348501,0.0,0.0,0.0,0.0,0.50053406,0.3592224,0.088397466,0.1489655,0.8553674
399,0.9583333,0.4545455,0.74193555,0.6314342,0.7379718,0.63295454,0.7308584,0.15581799,0.19252947,0.2916926,0.43438798,0.50834394,0.7153521,0.0,0.0,0.0,0.002285581,0.35751343,0.2685852,0.024632312,0.024371518,0.8784425
400,1.0000001,0.6534091,0.74193555,0.5914484,0.70012474,0.48916286,0.6851788,0.28290564,0.13123745,0.22498152,0.5890582,0.71262026,0.75798726,0.0,0.0,0.0001881587,0.0017277428,0.35751343,0.46600342,0.03607831,0.034017757,0.7752824
401,0.5,0.375,0.45698923,0.21436131,0.7605021,0.6026247,0.40448982,0.10576528,0.1774717,0.063094,0.24492955,0.017939065,0.013116837,0.0,0.0,0.0,4.1547914e-06,0.6429901,0.83169556,0.23735353,0.509479,0.110831976
402,0.2916667,0.5909091,0.7258064,0.40374348,0.71363044,0.73112506,0.68369776,0.17531797,0.29700148,0.3952265,0.08668167,0.24949771,0.38353217,0.0024527202,0.0,0.0005783568,0.000991578,0.071502686,0.2718506,0.20077512,0.28828475,0.6074941
403,0.16666667,0.7159091,0.7741936,0.3794048,0.68866515,0.65866345,0.676318,0.17356715,0.65884304,0.07311833,0.08748053,0.17692932,0.66223145,0.0,0.0,0.0,0.0004946287,0.50053406,1.0,0.11335982,0.08012285,0.1867137
404,0.041666668,0.78977287,0.50000006,0.26788643,0.3795247,0.544902,0.39133805,0.54529315,0.46117932,0.1439274,0.15237896,0.11133961,0.018726692,0.0,0.0,0.0,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.8403201
405,0.0,0.6988636,0.7258064,0.39314768,0.73217607,0.74684113,0.77018625,0.26423347,0.45207384,0.0471765,0.004711156,0.011288775,0.014095456,0.0,0.0,0.0,0.0,0.7859955,0.53396606,1.0,0.52886987,0.5321841
406,0.33333334,0.27272725,0.5430108,0.6822841,0.6879506,0.31810123,0.4522522,0.36143792,0.30774552,0.56504214,0.59801084,0.5521823,0.51241934,0.00069047767,0.0,0.00078811386,0.0,0.21450806,0.0,0.19283971,0.061814673,0.4121585
407,0.125,0.39772725,0.60752696,0.738889,0.98270106,0.29339153,0.37545627,0.100307435,0.28228498,0.701706,0.6663028,0.46689686,0.5194965,0.025470857,0.0,0.00027587655,0.0,1.0,0.63430786,0.16675916,0.47961497,0.43712687
408,0.041666668,0.4545455,0.48924726,0.34248325,0.74043655,0.405809,0.41688257,0.3324789,0.42114028,0.5483847,0.11654876,0.0010552113,0.028211951,0.017273763,0.00013612138,0.0,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.9257033
409,0.08333333,0.27272725,0.44623655,0.42668495,0.5219654,0.31479567,0.37382132,0.23521379,0.10538006,0.3722658,0.36147636,0.4594868,0.38263127,0.0,0.0,0.00013875497,0.001210126,0.6429901,0.75079346,0.104702316,0.032994077,0.19412947
410,0.875,0.51136374,0.64516133,0.15346405,0.7835064,0.7252558,0.6201102,0.15316433,0.4925095,0.24791941,0.075928025,0.0033761263,0.0020772095,0.0,0.0,0.0,0.0,0.28601074,0.84140015,0.0479924,0.0068311132,0.22861218
411,0.75,0.5284091,0.2903226,0.2267043,0.24662244,0.5346152,0.40026456,0.21515515,0.24388637,0.23270574,0.16591756,0.00293233,0.11632959,0.0,0.0,0.0,0.0,0.6429901,0.36245728,0.31366685,0.32862177,0.9254403
412,0.4166667,0.55681825,0.4247312,0.13420048,0.31642222,0.605846,0.40436012,0.22498786,0.3953068,0.4057162,0.14745064,0.016262697,0.16532837,3.467576e-05,0.0,0.0,0.0,0.4290161,0.8381653,0.08166429,0.10331319,0.9076505
413,0.2916667,0.7443181,0.6021506,0.32363883,0.41082,0.69366556,0.70030016,0.17890349,0.32549164,0.0151625285,0.009632431,0.08095128,0.31733721,0.0,0.0,0.0,0.0,0.071502686,0.2718506,0.20077512,0.28828475,0.8800237
414,0.45833334,0.36931825,0.639785,0.54895115,0.6972065,0.6333167,0.70196587,0.15488923,0.10944624,0.24311975,0.4331651,0.5252053,0.69467014,0.0,0.0,0.0,0.0032917198,0.50053406,0.5242615,0.59884477,0.09736796,0.92270947
415,0.6666667,0.72727275,0.59677416,0.33984837,0.8409476,0.68262786,0.58028203,0.22514048,0.4919315,0.05487246,0.23174606,0.0962263,0.068697296,0.0,0.0,0.0,0.0,0.8575134,0.8834839,0.20554194,0.11782193,0.79505754
416,0.0,0.47159088,0.6182795,0.5234524,0.8896973,0.50413793,0.62338716,0.18907687,0.39140177,0.37771332,0.32428044,0.28961402,0.49769044,0.0,0.0,0.0,0.0,0.7859955,0.53396606,1.0,0.52886987,0.85190797
417,0.875,0.5170455,0.5053764,0.2800819,0.5617564,0.74905425,0.628957,0.118599325,0.32984143,0.43757683,0.24288829,0.28796476,0.16615874,0.0,0.0,0.0,0.0,0.28601074,0.84140015,0.0479924,0.0068311132,0.87392783
418,0.37500003,0.60227275,0.7204302,0.7173679,0.86974,0.47080833,0.6589623,0.4120701,0.34624848,0.39608213,0.62827086,0.16618504,0.26357225,0.00072796963,0.020324968,0.0,0.0,0.0,0.41748047,0.98085666,1.0,0.631274
419,0.7916667,0.721591,0.8010754,0.77081656,0.9591408,0.4893605,0.66358715,0.47359192,0.3083287,0.7670867,0.867508,0.3608565,0.18638918,0.0008035706,0.0011326816,0.00041334832,0.0,0.8575134,0.5760498,0.67103744,0.91168773,0.70535827
420,0.9583333,0.53977275,0.75806457,0.79526865,0.82747173,0.47560304,0.71499115,0.38869214,0.27242804,0.7807292,0.92099005,0.68293124,0.65284675,0.0,0.21229935,0.0,0.0,0.35751343,0.2685852,0.024632312,0.024371518,0.8841758
421,0.625,0.7102274,0.6666667,0.58981276,0.5860126,0.56294113,0.7220575,0.15475088,0.36857608,0.45853013,0.7009183,0.6114531,0.5499116,0.0,0.0036261538,0.039254062,0.0,0.071502686,0.54693604,0.34966716,0.42510387,0.74933124
422,0.08333333,0.4545455,0.6182795,0.7413815,0.79910564,0.41727775,0.5411976,0.18897551,0.26985168,0.8171127,0.8055417,0.90887886,0.7971047,0.0070739044,0.03389594,0.24761793,0.008815761,0.6429901,0.75079346,0.104702316,0.032994077,0.3239329
423,0.041666668,0.48295462,0.39247316,0.21115753,0.60519195,0.61205536,0.37492234,0.14126247,0.3070748,0.05073399,0.028116876,0.19031526,0.3145543,0.0,0.0,0.00015552551,0.0,0.7859955,0.6666565,0.16199034,0.08181586,0.906106
424,0.7083333,0.57386374,0.6290323,0.7295276,0.81736207,0.4966653,0.6595529,0.34424114,0.28526902,0.7078197,0.72038376,0.5868886,0.49174717,0.0020994507,0.018693246,0.0007854765,0.00096045074,0.14300537,0.6407776,0.22041255,0.22300531,0.89244485
425,0.9583333,0.40340912,0.53763443,0.53598285,0.7367759,0.42386085,0.4672305,0.093874276,0.16690834,0.64625037,0.7162908,0.5838237,0.39580983,0.0,9.5507196e-05,0.0,0.0,0.35751343,0.2685852,0.024632312,0.024371518,0.8841758
426,0.37500003,0.73295474,0.639785,0.31545135,0.8736484,0.5647574,0.46575755,0.36284208,0.35951537,0.14969216,0.024233548,0.00088052545,0.12502398,0.0,0.0,0.0,0.0,0.0,0.41748047,0.98085666,1.0,0.88668394
427,0.20833333,0.6477274,0.7741936,0.31005034,0.416538,0.654874,0.6683623,0.18763202,0.37741303,0.0,0.0,0.0,0.0008087618,0.0,0.0,0.0,0.0,0.28601074,0.6990051,0.21137899,0.009291887,0.8659382
428,0.625,0.5056819,0.6290323,0.49465474,0.71841955,0.5959675,0.63533133,0.11680788,0.47197857,0.1404601,0.049601186,0.34154323,0.38391602,0.0,0.0,0.0,0.0,0.071502686,0.54693604,0.34966716,0.42510387,0.69961953
429,0.7083333,0.48295462,0.5483871,0.5655569,0.7914858,0.3989833,0.45603532,0.055477038,0.26066384,0.6367951,0.71475154,0.6247099,0.44342536,0.0002358513,0.0,0.0,0.0,0.14300537,0.6407776,0.22041255,0.22300531,0.89244485
430,0.625,0.48295462,0.4784947,0.73110163,0.7701068,0.49104768,0.6673325,0.39463758,0.2913942,0.6896359,0.69558674,0.5559755,0.51864785,0.0020982646,0.015115068,0.001140778,0.00062182365,0.071502686,0.54693604,0.34966716,0.42510387,0.8895147
431,0.8333333,0.6704546,0.53763443,0.14209014,0.3723142,0.77125186,0.6108461,0.2039746,0.12513888,0.25688937,0.33316717,0.0825205,0.14725855,0.0,0.0,0.0,0.0,0.50053406,0.6925354,0.06965219,0.09323385,0.36290455
432,0.25000003,0.47727275,0.655914,0.32792,0.8644731,0.5420955,0.62706333,0.13847259,0.5151439,0.21633743,0.33060217,0.112988956,0.1312402,1.5948328e-06,1.091498e-06,0.0,0.0,0.6429901,0.03881836,0.0,0.0,0.27102876
433,0.5833333,0.880682,0.8279571,0.30678508,0.5151557,0.8237123,0.9423489,0.19961569,0.22381213,0.23997524,0.095006555,0.0100338,0.0039997315,0.0,0.0,0.0,0.0,0.50053406,0.3592224,0.088397466,0.1489655,0.466527
434,0.875,0.46590912,0.7096774,0.34675983,0.7365861,0.72126824,0.6276682,0.090639085,0.4146609,0.46523964,0.31714734,0.011385914,0.053700823,0.0,0.0,0.0,0.0,0.28601074,0.84140015,0.0479924,0.0068311132,0.6490114
435,0.7083333,0.8465911,0.7526882,0.38228276,0.5980859,0.65964466,0.622683,0.23763102,0.613329,0.024018902,0.00917074,0.24672401,0.0356271,0.0,0.0,0.0,0.0,0.14300537,0.6407776,0.22041255,0.22300531,0.7320843
436,0.20833333,0.25568187,0.41935486,0.6410098,0.87243485,0.670332,0.58270174,0.25816372,0.374547,0.69544053,0.51449436,0.43613428,0.6621712,0.17897348,0.0,0.38956404,0.09343693,0.28601074,0.6990051,0.21137899,0.009291887,0.75194764
437,0.75,0.68181825,0.6666667,0.070212126,0.8759451,0.80477923,0.640307,0.26681313,0.38089684,0.4695908,0.0943264,0.03279266,0.04463466,0.021709511,0.0,0.0,0.0,0.6429901,0.36245728,0.31366685,0.32862177,0.8989904
438,0.45833334,0.6761364,0.58064526,0.26212147,0.36998546,0.8317377,0.7950682,0.21035153,0.1719643,0.036535375,0.12338845,0.3280005,0.33313942,0.0,0.0,0.0,0.0,0.50053406,0.5242615,0.59884477,0.09736796,0.91011024
439,0.5833333,0.5625,0.6666667,0.563722,0.54798484,0.60128814,0.76576525,0.39396793,0.15318522,0.252831,0.4727277,0.23987794,0.38596946,0.0,9.757877e-05,0.0,0.0,0.50053406,0.3592224,0.088397466,0.1489655,0.80347323
440,0.0,0.5056819,0.672043,0.5882646,0.9012792,0.6125247,0.62957686,0.30875227,0.37934637,0.47964817,0.45216912,0.092015676,0.13732578,0.0019535597,0.0,0.0,0.0,0.7859955,0.53396606,1.0,0.52886987,0.69902134
441,0.16666667,0.63636374,0.86559147,0.40199426,0.91931677,0.75561243,0.7024842,0.11003482,0.6267162,0.09337097,0.11555029,0.15074934,0.52172714,0.0,0.0,0.0,0.0,0.50053406,1.0,0.11335982,0.08012285,0.39814973
442,0.4166667,0.6704546,0.639785,0.69529295,0.7004533,0.58169144,0.70164734,0.257619,0.2032024,0.37595087,0.77783144,0.71858597,0.43953055,0.0,0.009829692,0.0,0.00010557601,0.4290161,0.8381653,0.08166429,0.10331319,0.26419783
443,0.5833333,0.42045462,0.7526882,0.49386862,0.90802145,0.53889686,0.55930406,0.40355325,0.29965013,0.9532679,0.36667746,0.08517507,0.34694466,0.22788365,0.0,0.0,0.0,0.50053406,0.3592224,0.088397466,0.1489655,0.83102894
444,0.16666667,0.76136374,0.70430106,0.63278043,0.8513763,0.61252695,0.60233,0.22846952,0.5515951,0.6784023,0.62254095,0.45919636,0.33785436,0.1457407,0.060461745,0.0,0.0,0.50053406,1.0,0.11335982,0.08012285,0.8419671
445,0.125,0.77840924,0.82258075,0.70802927,0.9095712,0.5298508,0.6598689,0.09931639,0.35865813,0.24142718,0.3618811,0.5090342,0.4404767,0.0,0.0,0.0,0.0,1.0,0.63430786,0.16675916,0.47961497,0.54363465
446,1.0000001,0.47159088,0.6290323,0.39879927,0.7836902,0.7695045,0.72083586,0.16803998,0.17633751,0.62028825,0.46485692,0.16163774,0.08839493,0.0012462252,0.0,0.0,0.0,0.35751343,0.46600342,0.03607831,0.034017757,0.560586
447,0.37500003,0.5681819,0.639785,0.4590297,0.4201759,0.42233902,0.5269851,0.19150677,0.28162313,0.39025548,0.5431588,0.58066016,0.6273454,0.0,0.0,0.0,0.00034176587,0.0,0.41748047,0.98085666,1.0,0.8451755
448,0.5833333,0.66477287,0.7258064,0.39566013,0.5585567,0.7489194,0.77440137,0.19155511,0.13515687,0.1776987,0.19987272,0.5680843,0.6665426,0.0,0.0,0.0,0.0,0.50053406,0.3592224,0.088397466,0.1489655,0.6748867
449,0.7083333,0.42045462,0.7473119,0.57901907,0.89047265,0.48969418,0.5868873,0.5085245,0.48275027,0.6361585,0.5125306,0.080194876,0.16619916,0.05673544,0.05861499,0.0,0.0,0.14300537,0.6407776,0.22041255,0.22300531,0.75551796
450,0.37500003,0.534091,0.7365592,0.76088333,0.9219394,0.566433,0.73420006,0.3298664,0.30585968,0.23170415,0.32048738,0.35483855,0.11938868,0.00025628493,0.024870418,0.007031909,0.0,0.0,0.41748047,0.98085666,1.0,0.56469107
451,0.0,0.38636363,0.4784947,0.68160665,0.95087385,0.2852221,0.40973026,0.08157754,0.18862276,0.4931484,0.8044134,0.74669576,0.6489691,0.00048695254,0.024241991,0.041773282,0.0,0.7859955,0.53396606,1.0,0.52886987,0.475178
